Adj Close	Company Name	Date	记录数	Ticker
13.74	"VASCO"	2013-03-28 00:00:00.000	"1"	"VDSI"
13.68	"VASCO"	2013-03-31 00:00:00.000	"1"	"VDSI"
14.26	"VASCO"	2013-04-01 00:00:00.000	"1"	"VDSI"
14.19	"VASCO"	2013-04-02 00:00:00.000	"1"	"VDSI"
14.22	"VASCO"	2013-04-03 00:00:00.000	"1"	"VDSI"
14.81	"VASCO"	2013-04-04 00:00:00.000	"1"	"VDSI"
14.52	"VASCO"	2013-04-07 00:00:00.000	"1"	"VDSI"
14.43	"VASCO"	2013-04-08 00:00:00.000	"1"	"VDSI"
13.73	"VASCO"	2013-04-09 00:00:00.000	"1"	"VDSI"
14.32	"VASCO"	2013-04-10 00:00:00.000	"1"	"VDSI"
13.38	"VASCO"	2013-04-11 00:00:00.000	"1"	"VDSI"
13.29	"VASCO"	2013-04-14 00:00:00.000	"1"	"VDSI"
12.91	"VASCO"	2013-04-15 00:00:00.000	"1"	"VDSI"
13.33	"VASCO"	2013-04-16 00:00:00.000	"1"	"VDSI"
13.68	"VASCO"	2013-04-17 00:00:00.000	"1"	"VDSI"
14.47	"VASCO"	2013-04-18 00:00:00.000	"1"	"VDSI"
14.52	"VASCO"	2013-04-21 00:00:00.000	"1"	"VDSI"
13.9	"VASCO"	2013-04-22 00:00:00.000	"1"	"VDSI"
13.83	"VASCO"	2013-04-23 00:00:00.000	"1"	"VDSI"
10.36	"VASCO"	2013-04-24 00:00:00.000	"1"	"VDSI"
9.71	"VASCO"	2013-04-25 00:00:00.000	"1"	"VDSI"
9.86	"VASCO"	2013-04-28 00:00:00.000	"1"	"VDSI"
10.01	"VASCO"	2013-04-29 00:00:00.000	"1"	"VDSI"
10.09	"VASCO"	2013-04-30 00:00:00.000	"1"	"VDSI"
10.22	"VASCO"	2013-05-01 00:00:00.000	"1"	"VDSI"
10.1	"VASCO"	2013-05-02 00:00:00.000	"1"	"VDSI"
10.04	"VASCO"	2013-05-05 00:00:00.000	"1"	"VDSI"
10.17	"VASCO"	2013-05-06 00:00:00.000	"1"	"VDSI"
10.82	"VASCO"	2013-05-07 00:00:00.000	"1"	"VDSI"
10.81	"VASCO"	2013-05-08 00:00:00.000	"1"	"VDSI"
11.24	"VASCO"	2013-05-09 00:00:00.000	"1"	"VDSI"
11.44	"VASCO"	2013-05-12 00:00:00.000	"1"	"VDSI"
11.88	"VASCO"	2013-05-13 00:00:00.000	"1"	"VDSI"
11.93	"VASCO"	2013-05-14 00:00:00.000	"1"	"VDSI"
12.05	"VASCO"	2013-05-15 00:00:00.000	"1"	"VDSI"
11.77	"VASCO"	2013-05-16 00:00:00.000	"1"	"VDSI"
11.64	"VASCO"	2013-05-19 00:00:00.000	"1"	"VDSI"
11.62	"VASCO"	2013-05-20 00:00:00.000	"1"	"VDSI"
11.2	"VASCO"	2013-05-21 00:00:00.000	"1"	"VDSI"
11.36	"VASCO"	2013-05-22 00:00:00.000	"1"	"VDSI"
11.11	"VASCO"	2013-05-23 00:00:00.000	"1"	"VDSI"
11.46	"VASCO"	2013-05-27 00:00:00.000	"1"	"VDSI"
11.56	"VASCO"	2013-05-28 00:00:00.000	"1"	"VDSI"
11.86	"VASCO"	2013-05-29 00:00:00.000	"1"	"VDSI"
12.96	"VASCO"	2013-05-30 00:00:00.000	"1"	"VDSI"
12.65	"VASCO"	2013-06-02 00:00:00.000	"1"	"VDSI"
12.65	"VASCO"	2013-06-03 00:00:00.000	"1"	"VDSI"
12.66	"VASCO"	2013-06-04 00:00:00.000	"1"	"VDSI"
13.22	"VASCO"	2013-06-05 00:00:00.000	"1"	"VDSI"
12.48	"VASCO"	2013-06-06 00:00:00.000	"1"	"VDSI"
11.93	"VASCO"	2013-06-09 00:00:00.000	"1"	"VDSI"
12.12	"VASCO"	2013-06-10 00:00:00.000	"1"	"VDSI"
11.49	"VASCO"	2013-06-11 00:00:00.000	"1"	"VDSI"
11.53	"VASCO"	2013-06-12 00:00:00.000	"1"	"VDSI"
11.96	"VASCO"	2013-06-13 00:00:00.000	"1"	"VDSI"
11.89	"VASCO"	2013-06-16 00:00:00.000	"1"	"VDSI"
11.84	"VASCO"	2013-06-17 00:00:00.000	"1"	"VDSI"
11.56	"VASCO"	2013-06-18 00:00:00.000	"1"	"VDSI"
11.75	"VASCO"	2013-06-19 00:00:00.000	"1"	"VDSI"
11.42	"VASCO"	2013-06-20 00:00:00.000	"1"	"VDSI"
11.27	"VASCO"	2013-06-23 00:00:00.000	"1"	"VDSI"
11.03	"VASCO"	2013-06-24 00:00:00.000	"1"	"VDSI"
11.28	"VASCO"	2013-06-25 00:00:00.000	"1"	"VDSI"
10.85	"VASCO"	2013-06-26 00:00:00.000	"1"	"VDSI"
10.69	"VASCO"	2013-06-27 00:00:00.000	"1"	"VDSI"
10.53	"VASCO"	2013-06-30 00:00:00.000	"1"	"VDSI"
10.8	"VASCO"	2013-07-01 00:00:00.000	"1"	"VDSI"
10.66	"VASCO"	2013-07-02 00:00:00.000	"1"	"VDSI"
10.23	"VASCO"	2013-07-03 00:00:00.000	"1"	"VDSI"
10.23	"VASCO"	2013-07-07 00:00:00.000	"1"	"VDSI"
10.58	"VASCO"	2013-07-08 00:00:00.000	"1"	"VDSI"
10.55	"VASCO"	2013-07-09 00:00:00.000	"1"	"VDSI"
10.76	"VASCO"	2013-07-10 00:00:00.000	"1"	"VDSI"
11.04	"VASCO"	2013-07-11 00:00:00.000	"1"	"VDSI"
10.55	"VASCO"	2013-07-14 00:00:00.000	"1"	"VDSI"
10.71	"VASCO"	2013-07-15 00:00:00.000	"1"	"VDSI"
11.37	"VASCO"	2013-07-16 00:00:00.000	"1"	"VDSI"
11.61	"VASCO"	2013-07-17 00:00:00.000	"1"	"VDSI"
11.87	"VASCO"	2013-07-18 00:00:00.000	"1"	"VDSI"
11.76	"VASCO"	2013-07-21 00:00:00.000	"1"	"VDSI"
11.59	"VASCO"	2013-07-22 00:00:00.000	"1"	"VDSI"
11.48	"VASCO"	2013-07-23 00:00:00.000	"1"	"VDSI"
13.4	"VASCO"	2013-07-24 00:00:00.000	"1"	"VDSI"
13.29	"VASCO"	2013-07-25 00:00:00.000	"1"	"VDSI"
13.7	"VASCO"	2013-07-28 00:00:00.000	"1"	"VDSI"
14.05	"VASCO"	2013-07-29 00:00:00.000	"1"	"VDSI"
14.14	"VASCO"	2013-07-30 00:00:00.000	"1"	"VDSI"
13.68	"VASCO"	2013-07-31 00:00:00.000	"1"	"VDSI"
13.56	"VASCO"	2013-08-01 00:00:00.000	"1"	"VDSI"
13.26	"VASCO"	2013-08-04 00:00:00.000	"1"	"VDSI"
13.51	"VASCO"	2013-08-05 00:00:00.000	"1"	"VDSI"
13.52	"VASCO"	2013-08-06 00:00:00.000	"1"	"VDSI"
13.18	"VASCO"	2013-08-07 00:00:00.000	"1"	"VDSI"
13.08	"VASCO"	2013-08-08 00:00:00.000	"1"	"VDSI"
13.25	"VASCO"	2013-08-11 00:00:00.000	"1"	"VDSI"
13.51	"VASCO"	2013-08-12 00:00:00.000	"1"	"VDSI"
13.83	"VASCO"	2013-08-13 00:00:00.000	"1"	"VDSI"
13.83	"VASCO"	2013-08-14 00:00:00.000	"1"	"VDSI"
14	"VASCO"	2013-08-15 00:00:00.000	"1"	"VDSI"
13.59	"VASCO"	2013-08-18 00:00:00.000	"1"	"VDSI"
13.25	"VASCO"	2013-08-19 00:00:00.000	"1"	"VDSI"
13.35	"VASCO"	2013-08-20 00:00:00.000	"1"	"VDSI"
13.36	"VASCO"	2013-08-21 00:00:00.000	"1"	"VDSI"
13.77	"VASCO"	2013-08-22 00:00:00.000	"1"	"VDSI"
13.14	"VASCO"	2013-08-25 00:00:00.000	"1"	"VDSI"
13.17	"VASCO"	2013-08-26 00:00:00.000	"1"	"VDSI"
13.36	"VASCO"	2013-08-27 00:00:00.000	"1"	"VDSI"
13.77	"VASCO"	2013-08-28 00:00:00.000	"1"	"VDSI"
13.82	"VASCO"	2013-08-29 00:00:00.000	"1"	"VDSI"
13.68	"VASCO"	2013-09-02 00:00:00.000	"1"	"VDSI"
13.69	"VASCO"	2013-09-03 00:00:00.000	"1"	"VDSI"
13.07	"VASCO"	2013-09-04 00:00:00.000	"1"	"VDSI"
12.88	"VASCO"	2013-09-05 00:00:00.000	"1"	"VDSI"
12.94	"VASCO"	2013-09-08 00:00:00.000	"1"	"VDSI"
12.62	"VASCO"	2013-09-09 00:00:00.000	"1"	"VDSI"
12.69	"VASCO"	2013-09-10 00:00:00.000	"1"	"VDSI"
12.96	"VASCO"	2013-09-11 00:00:00.000	"1"	"VDSI"
12.65	"VASCO"	2013-09-12 00:00:00.000	"1"	"VDSI"
11.92	"VASCO"	2013-09-15 00:00:00.000	"1"	"VDSI"
12.43	"VASCO"	2013-09-16 00:00:00.000	"1"	"VDSI"
11.66	"VASCO"	2013-09-17 00:00:00.000	"1"	"VDSI"
12.39	"VASCO"	2013-09-18 00:00:00.000	"1"	"VDSI"
13	"VASCO"	2013-09-19 00:00:00.000	"1"	"VDSI"
12.06	"VASCO"	2013-09-22 00:00:00.000	"1"	"VDSI"
11.42	"VASCO"	2013-09-23 00:00:00.000	"1"	"VDSI"
11.07	"VASCO"	2013-09-24 00:00:00.000	"1"	"VDSI"
11.27	"VASCO"	2013-09-25 00:00:00.000	"1"	"VDSI"
11.38	"VASCO"	2013-09-26 00:00:00.000	"1"	"VDSI"
10	"VASCO"	2013-09-29 00:00:00.000	"1"	"VDSI"
10.36	"VASCO"	2013-09-30 00:00:00.000	"1"	"VDSI"
9.99	"VASCO"	2013-10-01 00:00:00.000	"1"	"VDSI"
9.16	"VASCO"	2013-10-02 00:00:00.000	"1"	"VDSI"
8.66	"VASCO"	2013-10-03 00:00:00.000	"1"	"VDSI"
7.9	"VASCO"	2013-10-06 00:00:00.000	"1"	"VDSI"
7.21	"VASCO"	2013-10-07 00:00:00.000	"1"	"VDSI"
7.19	"VASCO"	2013-10-08 00:00:00.000	"1"	"VDSI"
6.64	"VASCO"	2013-10-09 00:00:00.000	"1"	"VDSI"
6.99	"VASCO"	2013-10-10 00:00:00.000	"1"	"VDSI"
7.94	"VASCO"	2013-10-13 00:00:00.000	"1"	"VDSI"
7.58	"VASCO"	2013-10-14 00:00:00.000	"1"	"VDSI"
6.64	"VASCO"	2013-10-15 00:00:00.000	"1"	"VDSI"
7.1	"VASCO"	2013-10-16 00:00:00.000	"1"	"VDSI"
6.94	"VASCO"	2013-10-17 00:00:00.000	"1"	"VDSI"
7.6	"VASCO"	2013-10-20 00:00:00.000	"1"	"VDSI"
7.38	"VASCO"	2013-10-21 00:00:00.000	"1"	"VDSI"
7.49	"VASCO"	2013-10-22 00:00:00.000	"1"	"VDSI"
9.82	"VASCO"	2013-10-23 00:00:00.000	"1"	"VDSI"
9.17	"VASCO"	2013-10-24 00:00:00.000	"1"	"VDSI"
9.02	"VASCO"	2013-10-27 00:00:00.000	"1"	"VDSI"
10.24	"VASCO"	2013-10-28 00:00:00.000	"1"	"VDSI"
10.35	"VASCO"	2013-10-29 00:00:00.000	"1"	"VDSI"
10.96	"VASCO"	2013-10-30 00:00:00.000	"1"	"VDSI"
11.33	"VASCO"	2013-10-31 00:00:00.000	"1"	"VDSI"
11.42	"VASCO"	2013-11-03 00:00:00.000	"1"	"VDSI"
11.66	"VASCO"	2013-11-04 00:00:00.000	"1"	"VDSI"
10.76	"VASCO"	2013-11-05 00:00:00.000	"1"	"VDSI"
10.38	"VASCO"	2013-11-06 00:00:00.000	"1"	"VDSI"
10.74	"VASCO"	2013-11-07 00:00:00.000	"1"	"VDSI"
10.5	"VASCO"	2013-11-10 00:00:00.000	"1"	"VDSI"
10.07	"VASCO"	2013-11-11 00:00:00.000	"1"	"VDSI"
9.55	"VASCO"	2013-11-12 00:00:00.000	"1"	"VDSI"
10.12	"VASCO"	2013-11-13 00:00:00.000	"1"	"VDSI"
9.55	"VASCO"	2013-11-14 00:00:00.000	"1"	"VDSI"
9.42	"VASCO"	2013-11-17 00:00:00.000	"1"	"VDSI"
9.2	"VASCO"	2013-11-18 00:00:00.000	"1"	"VDSI"
8.7	"VASCO"	2013-11-19 00:00:00.000	"1"	"VDSI"
8.4	"VASCO"	2013-11-20 00:00:00.000	"1"	"VDSI"
9.3	"VASCO"	2013-11-21 00:00:00.000	"1"	"VDSI"
10.22	"VASCO"	2013-11-24 00:00:00.000	"1"	"VDSI"
10.67	"VASCO"	2013-11-25 00:00:00.000	"1"	"VDSI"
10.38	"VASCO"	2013-11-26 00:00:00.000	"1"	"VDSI"
10.44	"VASCO"	2013-11-28 00:00:00.000	"1"	"VDSI"
9.53	"VASCO"	2013-12-01 00:00:00.000	"1"	"VDSI"
9.25	"VASCO"	2013-12-02 00:00:00.000	"1"	"VDSI"
9.25	"VASCO"	2013-12-03 00:00:00.000	"1"	"VDSI"
8.58	"VASCO"	2013-12-04 00:00:00.000	"1"	"VDSI"
9.37	"VASCO"	2013-12-05 00:00:00.000	"1"	"VDSI"
9.84	"VASCO"	2013-12-08 00:00:00.000	"1"	"VDSI"
9.55	"VASCO"	2013-12-09 00:00:00.000	"1"	"VDSI"
9.67	"VASCO"	2013-12-10 00:00:00.000	"1"	"VDSI"
9.28	"VASCO"	2013-12-11 00:00:00.000	"1"	"VDSI"
9.3	"VASCO"	2013-12-12 00:00:00.000	"1"	"VDSI"
9.17	"VASCO"	2013-12-15 00:00:00.000	"1"	"VDSI"
9.85	"VASCO"	2013-12-16 00:00:00.000	"1"	"VDSI"
10.14	"VASCO"	2013-12-17 00:00:00.000	"1"	"VDSI"
10.15	"VASCO"	2013-12-18 00:00:00.000	"1"	"VDSI"
10.36	"VASCO"	2013-12-19 00:00:00.000	"1"	"VDSI"
9.82	"VASCO"	2013-12-22 00:00:00.000	"1"	"VDSI"
9.5	"VASCO"	2013-12-23 00:00:00.000	"1"	"VDSI"
9.73	"VASCO"	2013-12-24 00:00:00.000	"1"	"VDSI"
9.51	"VASCO"	2013-12-26 00:00:00.000	"1"	"VDSI"
9.78	"VASCO"	2013-12-29 00:00:00.000	"1"	"VDSI"
9.99	"VASCO"	2013-12-30 00:00:00.000	"1"	"VDSI"
10.33	"VASCO"	2013-12-31 00:00:00.000	"1"	"VDSI"
10.4	"VASCO"	2014-01-02 00:00:00.000	"1"	"VDSI"
10.34	"VASCO"	2014-01-05 00:00:00.000	"1"	"VDSI"
8.82	"VASCO"	2014-01-06 00:00:00.000	"1"	"VDSI"
8.36	"VASCO"	2014-01-07 00:00:00.000	"1"	"VDSI"
8.55	"VASCO"	2014-01-08 00:00:00.000	"1"	"VDSI"
8.26	"VASCO"	2014-01-09 00:00:00.000	"1"	"VDSI"
7.81	"VASCO"	2014-01-12 00:00:00.000	"1"	"VDSI"
7.79	"VASCO"	2014-01-13 00:00:00.000	"1"	"VDSI"
7.4	"VASCO"	2014-01-14 00:00:00.000	"1"	"VDSI"
7.45	"VASCO"	2014-01-15 00:00:00.000	"1"	"VDSI"
7.13	"VASCO"	2014-01-16 00:00:00.000	"1"	"VDSI"
6.67	"VASCO"	2014-01-20 00:00:00.000	"1"	"VDSI"
7.05	"VASCO"	2014-01-21 00:00:00.000	"1"	"VDSI"
6.76	"VASCO"	2014-01-22 00:00:00.000	"1"	"VDSI"
6.56	"VASCO"	2014-01-23 00:00:00.000	"1"	"VDSI"
6.8	"VASCO"	2014-01-26 00:00:00.000	"1"	"VDSI"
6.8	"VASCO"	2014-01-27 00:00:00.000	"1"	"VDSI"
6.88	"VASCO"	2014-01-28 00:00:00.000	"1"	"VDSI"
6.91	"VASCO"	2014-01-29 00:00:00.000	"1"	"VDSI"
6.78	"VASCO"	2014-01-30 00:00:00.000	"1"	"VDSI"
6.88	"VASCO"	2014-02-02 00:00:00.000	"1"	"VDSI"
6.92	"VASCO"	2014-02-03 00:00:00.000	"1"	"VDSI"
6.96	"VASCO"	2014-02-04 00:00:00.000	"1"	"VDSI"
7.45	"VASCO"	2014-02-05 00:00:00.000	"1"	"VDSI"
7.92	"VASCO"	2014-02-06 00:00:00.000	"1"	"VDSI"
7.51	"VASCO"	2014-02-09 00:00:00.000	"1"	"VDSI"
7.04	"VASCO"	2014-02-10 00:00:00.000	"1"	"VDSI"
7.13	"VASCO"	2014-02-11 00:00:00.000	"1"	"VDSI"
7.36	"VASCO"	2014-02-12 00:00:00.000	"1"	"VDSI"
7.2	"VASCO"	2014-02-13 00:00:00.000	"1"	"VDSI"
6.41	"VASCO"	2014-02-17 00:00:00.000	"1"	"VDSI"
6.29	"VASCO"	2014-02-18 00:00:00.000	"1"	"VDSI"
4.48	"VASCO"	2014-02-19 00:00:00.000	"1"	"VDSI"
5.25	"VASCO"	2014-02-20 00:00:00.000	"1"	"VDSI"
4.95	"VASCO"	2014-02-23 00:00:00.000	"1"	"VDSI"
5.08	"VASCO"	2014-02-24 00:00:00.000	"1"	"VDSI"
5.04	"VASCO"	2014-02-25 00:00:00.000	"1"	"VDSI"
4.95	"VASCO"	2014-02-26 00:00:00.000	"1"	"VDSI"
4.94	"VASCO"	2014-02-27 00:00:00.000	"1"	"VDSI"
4.52	"VASCO"	2014-03-02 00:00:00.000	"1"	"VDSI"
4.12	"VASCO"	2014-03-03 00:00:00.000	"1"	"VDSI"
4.25	"VASCO"	2014-03-04 00:00:00.000	"1"	"VDSI"
4.01	"VASCO"	2014-03-05 00:00:00.000	"1"	"VDSI"
4.09	"VASCO"	2014-03-06 00:00:00.000	"1"	"VDSI"
3.9	"VASCO"	2014-03-09 00:00:00.000	"1"	"VDSI"
4.31	"VASCO"	2014-03-10 00:00:00.000	"1"	"VDSI"
4.19	"VASCO"	2014-03-11 00:00:00.000	"1"	"VDSI"
4.49	"VASCO"	2014-03-12 00:00:00.000	"1"	"VDSI"
4.67	"VASCO"	2014-03-13 00:00:00.000	"1"	"VDSI"
4.8	"VASCO"	2014-03-16 00:00:00.000	"1"	"VDSI"
5	"VASCO"	2014-03-17 00:00:00.000	"1"	"VDSI"
4.95	"VASCO"	2014-03-18 00:00:00.000	"1"	"VDSI"
4.89	"VASCO"	2014-03-19 00:00:00.000	"1"	"VDSI"
4.94	"VASCO"	2014-03-20 00:00:00.000	"1"	"VDSI"
5.6	"VASCO"	2014-03-23 00:00:00.000	"1"	"VDSI"
5.51	"VASCO"	2014-03-24 00:00:00.000	"1"	"VDSI"
5.85	"VASCO"	2014-03-25 00:00:00.000	"1"	"VDSI"
6.15	"VASCO"	2014-03-26 00:00:00.000	"1"	"VDSI"
5.82	"VASCO"	2014-03-27 00:00:00.000	"1"	"VDSI"
5.75	"VASCO"	2014-03-30 00:00:00.000	"1"	"VDSI"
5.77	"VASCO"	2014-03-31 00:00:00.000	"1"	"VDSI"
5.95	"VASCO"	2014-04-01 00:00:00.000	"1"	"VDSI"
6.17	"VASCO"	2014-04-02 00:00:00.000	"1"	"VDSI"
6.35	"VASCO"	2014-04-03 00:00:00.000	"1"	"VDSI"
6.27	"VASCO"	2014-04-06 00:00:00.000	"1"	"VDSI"
6.02	"VASCO"	2014-04-07 00:00:00.000	"1"	"VDSI"
6.47	"VASCO"	2014-04-08 00:00:00.000	"1"	"VDSI"
6.92	"VASCO"	2014-04-09 00:00:00.000	"1"	"VDSI"
6.52	"VASCO"	2014-04-13 00:00:00.000	"1"	"VDSI"
6.31	"VASCO"	2014-04-14 00:00:00.000	"1"	"VDSI"
6.5	"VASCO"	2014-04-15 00:00:00.000	"1"	"VDSI"
6.96	"VASCO"	2014-04-16 00:00:00.000	"1"	"VDSI"
7.24	"VASCO"	2014-04-17 00:00:00.000	"1"	"VDSI"
6.75	"VASCO"	2014-04-20 00:00:00.000	"1"	"VDSI"
6.99	"VASCO"	2014-04-21 00:00:00.000	"1"	"VDSI"
6.61	"VASCO"	2014-04-22 00:00:00.000	"1"	"VDSI"
6.89	"VASCO"	2014-04-23 00:00:00.000	"1"	"VDSI"
6.79	"VASCO"	2014-04-24 00:00:00.000	"1"	"VDSI"
6.74	"VASCO"	2014-04-27 00:00:00.000	"1"	"VDSI"
6.89	"VASCO"	2014-04-28 00:00:00.000	"1"	"VDSI"
7.11	"VASCO"	2014-04-29 00:00:00.000	"1"	"VDSI"
6.92	"VASCO"	2014-04-30 00:00:00.000	"1"	"VDSI"
6.88	"VASCO"	2014-05-01 00:00:00.000	"1"	"VDSI"
6.89	"VASCO"	2014-05-04 00:00:00.000	"1"	"VDSI"
6.77	"VASCO"	2014-05-05 00:00:00.000	"1"	"VDSI"
6.75	"VASCO"	2014-05-06 00:00:00.000	"1"	"VDSI"
6.54	"VASCO"	2014-05-07 00:00:00.000	"1"	"VDSI"
6.72	"VASCO"	2014-05-08 00:00:00.000	"1"	"VDSI"
6.71	"VASCO"	2014-05-11 00:00:00.000	"1"	"VDSI"
6.71	"VASCO"	2014-05-12 00:00:00.000	"1"	"VDSI"
6.35	"VASCO"	2014-05-13 00:00:00.000	"1"	"VDSI"
6.6	"VASCO"	2014-05-14 00:00:00.000	"1"	"VDSI"
6.74	"VASCO"	2014-05-15 00:00:00.000	"1"	"VDSI"
7.02	"VASCO"	2014-05-18 00:00:00.000	"1"	"VDSI"
7.2	"VASCO"	2014-05-19 00:00:00.000	"1"	"VDSI"
7.31	"VASCO"	2014-05-20 00:00:00.000	"1"	"VDSI"
6.97	"VASCO"	2014-05-21 00:00:00.000	"1"	"VDSI"
7.02	"VASCO"	2014-05-22 00:00:00.000	"1"	"VDSI"
7.44	"VASCO"	2014-05-26 00:00:00.000	"1"	"VDSI"
7.32	"VASCO"	2014-05-27 00:00:00.000	"1"	"VDSI"
7.45	"VASCO"	2014-05-28 00:00:00.000	"1"	"VDSI"
7.41	"VASCO"	2014-05-29 00:00:00.000	"1"	"VDSI"
7.9	"VASCO"	2014-06-01 00:00:00.000	"1"	"VDSI"
8.34	"VASCO"	2014-06-02 00:00:00.000	"1"	"VDSI"
8.2	"VASCO"	2014-06-03 00:00:00.000	"1"	"VDSI"
8.21	"VASCO"	2014-06-04 00:00:00.000	"1"	"VDSI"
8.11	"VASCO"	2014-06-05 00:00:00.000	"1"	"VDSI"
7.93	"VASCO"	2014-06-08 00:00:00.000	"1"	"VDSI"
7.89	"VASCO"	2014-06-09 00:00:00.000	"1"	"VDSI"
7.74	"VASCO"	2014-06-10 00:00:00.000	"1"	"VDSI"
7.67	"VASCO"	2014-06-11 00:00:00.000	"1"	"VDSI"
7.85	"VASCO"	2014-06-12 00:00:00.000	"1"	"VDSI"
7.49	"VASCO"	2014-06-15 00:00:00.000	"1"	"VDSI"
7.19	"VASCO"	2014-06-16 00:00:00.000	"1"	"VDSI"
7.37	"VASCO"	2014-06-17 00:00:00.000	"1"	"VDSI"
7.33	"VASCO"	2014-06-18 00:00:00.000	"1"	"VDSI"
7.4	"VASCO"	2014-06-19 00:00:00.000	"1"	"VDSI"
6.82	"VASCO"	2014-06-22 00:00:00.000	"1"	"VDSI"
6.96	"VASCO"	2014-06-23 00:00:00.000	"1"	"VDSI"
6.93	"VASCO"	2014-06-24 00:00:00.000	"1"	"VDSI"
7.05	"VASCO"	2014-06-25 00:00:00.000	"1"	"VDSI"
7.32	"VASCO"	2014-06-26 00:00:00.000	"1"	"VDSI"
7.34	"VASCO"	2014-06-29 00:00:00.000	"1"	"VDSI"
7.31	"VASCO"	2014-06-30 00:00:00.000	"1"	"VDSI"
7.47	"VASCO"	2014-07-01 00:00:00.000	"1"	"VDSI"
7.25	"VASCO"	2014-07-02 00:00:00.000	"1"	"VDSI"
7.35	"VASCO"	2014-07-06 00:00:00.000	"1"	"VDSI"
7.17	"VASCO"	2014-07-07 00:00:00.000	"1"	"VDSI"
7.05	"VASCO"	2014-07-08 00:00:00.000	"1"	"VDSI"
7.06	"VASCO"	2014-07-09 00:00:00.000	"1"	"VDSI"
7.29	"VASCO"	2014-07-10 00:00:00.000	"1"	"VDSI"
7.62	"VASCO"	2014-07-13 00:00:00.000	"1"	"VDSI"
7.5	"VASCO"	2014-07-14 00:00:00.000	"1"	"VDSI"
7.74	"VASCO"	2014-07-15 00:00:00.000	"1"	"VDSI"
8.15	"VASCO"	2014-07-16 00:00:00.000	"1"	"VDSI"
7.84	"VASCO"	2014-07-17 00:00:00.000	"1"	"VDSI"
8.08	"VASCO"	2014-07-20 00:00:00.000	"1"	"VDSI"
8.32	"VASCO"	2014-07-21 00:00:00.000	"1"	"VDSI"
8.35	"VASCO"	2014-07-22 00:00:00.000	"1"	"VDSI"
7.71	"VASCO"	2014-07-23 00:00:00.000	"1"	"VDSI"
7.55	"VASCO"	2014-07-24 00:00:00.000	"1"	"VDSI"
7.48	"VASCO"	2014-07-27 00:00:00.000	"1"	"VDSI"
7.47	"VASCO"	2014-07-28 00:00:00.000	"1"	"VDSI"
7.46	"VASCO"	2014-07-29 00:00:00.000	"1"	"VDSI"
7.47	"VASCO"	2014-07-30 00:00:00.000	"1"	"VDSI"
7.5	"VASCO"	2014-07-31 00:00:00.000	"1"	"VDSI"
7.49	"VASCO"	2014-08-03 00:00:00.000	"1"	"VDSI"
7.48	"VASCO"	2014-08-04 00:00:00.000	"1"	"VDSI"
7.48	"VASCO"	2014-08-05 00:00:00.000	"1"	"VDSI"
7.54	"VASCO"	2014-08-06 00:00:00.000	"1"	"VDSI"
7.81	"VASCO"	2014-08-07 00:00:00.000	"1"	"VDSI"
7.93	"VASCO"	2014-08-10 00:00:00.000	"1"	"VDSI"
7.78	"VASCO"	2014-08-11 00:00:00.000	"1"	"VDSI"
8.07	"VASCO"	2014-08-12 00:00:00.000	"1"	"VDSI"
8.17	"VASCO"	2014-08-13 00:00:00.000	"1"	"VDSI"
7.91	"VASCO"	2014-08-14 00:00:00.000	"1"	"VDSI"
7.66	"VASCO"	2014-08-17 00:00:00.000	"1"	"VDSI"
7.94	"VASCO"	2014-08-18 00:00:00.000	"1"	"VDSI"
8.09	"VASCO"	2014-08-19 00:00:00.000	"1"	"VDSI"
8.35	"VASCO"	2014-08-20 00:00:00.000	"1"	"VDSI"
8.45	"VASCO"	2014-08-21 00:00:00.000	"1"	"VDSI"
8.44	"VASCO"	2014-08-24 00:00:00.000	"1"	"VDSI"
8.67	"VASCO"	2014-08-25 00:00:00.000	"1"	"VDSI"
8.81	"VASCO"	2014-08-26 00:00:00.000	"1"	"VDSI"
8.72	"VASCO"	2014-08-27 00:00:00.000	"1"	"VDSI"
8.63	"VASCO"	2014-08-28 00:00:00.000	"1"	"VDSI"
8.66	"VASCO"	2014-08-31 00:00:00.000	"1"	"VDSI"
7.9	"VASCO"	2014-09-01 00:00:00.000	"1"	"VDSI"
7.92	"VASCO"	2014-09-02 00:00:00.000	"1"	"VDSI"
8.03	"VASCO"	2014-09-03 00:00:00.000	"1"	"VDSI"
8.26	"VASCO"	2014-09-04 00:00:00.000	"1"	"VDSI"
8.32	"VASCO"	2014-09-08 00:00:00.000	"1"	"VDSI"
8.45	"VASCO"	2014-09-09 00:00:00.000	"1"	"VDSI"
8.35	"VASCO"	2014-09-10 00:00:00.000	"1"	"VDSI"
8.31	"VASCO"	2014-09-11 00:00:00.000	"1"	"VDSI"
8.24	"VASCO"	2014-09-14 00:00:00.000	"1"	"VDSI"
8.22	"VASCO"	2014-09-15 00:00:00.000	"1"	"VDSI"
8.2	"VASCO"	2014-09-16 00:00:00.000	"1"	"VDSI"
8.19	"VASCO"	2014-09-17 00:00:00.000	"1"	"VDSI"
